make_model,body_type,km,age,Gearing_Type,Fuel,hp_kW,price
Renault Clio,Station wagon,41800.0,3.0,Automatic,Benzine,88.0,13990
Renault Clio,Compact,23800.0,3.0,Automatic,Benzine,87.0,13990
Renault Clio,Sedans,28185.0,2.0,Automatic,Benzine,88.0,13990
Renault Clio,Sedans,10.0,3.0,Automatic,Diesel,66.0,13950
Renault Clio,Sedans,17000.0,2.0,Automatic,Benzine,87.0,14750
Renault Clio,Sedans,16000.0,1.0,Automatic,Diesel,66.0,14699
Renault Clio,Sedans,1034.0,2.0,Automatic,Diesel,66.0,14650
Renault Clio,Compact,23850.0,2.0,Automatic,Benzine,87.0,13980
Renault Clio,Compact,37828.0,3.0,Automatic,Benzine,88.0,14740
Renault Clio,Compact,20900.0,1.0,Automatic,Benzine,88.0,13950
Renault Clio,Sedans,19863.0,3.0,Automatic,Benzine,88.0,14590
Renault Clio,Compact,1647.3626086956522,0.0,Automatic,Diesel,66.0,14506
Renault Clio,Compact,1647.3626086956522,0.0,Automatic,Diesel,66.0,14506
Renault Clio,Sedans,15000.0,3.0,Automatic,Benzine,88.0,14500
Renault Clio,Sedans,12150.0,2.0,Automatic,Diesel,66.0,14500
Renault Clio,Compact,3000.0,0.0,Automatic,Benzine,66.0,14495
Renault Clio,Compact,17188.0,1.0,Automatic,Benzine,87.0,14490
Renault Clio,Sedans,30543.0,1.0,Automatic,Diesel,67.0,14480
Renault Clio,Sedans,7327.0,2.0,Automatic,Benzine,87.0,14460
Renault Clio,Station wagon,9145.0,1.0,Automatic,Diesel,67.0,14490
Renault Clio,Station wagon,26500.0,2.0,Automatic,Benzine,87.0,14440
Renault Clio,Compact,26879.0,1.0,Automatic,Benzine,87.0,14400
Renault Clio,Sedans,8750.0,3.0,Automatic,Benzine,87.0,14450
Renault Clio,Sedans,46000.0,3.0,Automatic,Diesel,66.0,12650
Renault Clio,Compact,21012.0,1.0,Automatic,Benzine,87.0,14400
Renault Clio,Sedans,31214.0,2.0,Automatic,Benzine,88.0,12600
Renault Clio,Compact,37065.0,3.0,Automatic,Benzine,56.0,14290
Renault Clio,Sedans,46668.0,3.0,Automatic,Benzine,87.0,12550
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Station wagon,40676.0,2.0,Automatic,Benzine,87.0,12590
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Sedans,55000.0,3.0,Automatic,Benzine,88.0,12500
Renault Clio,Station wagon,28500.0,3.0,Automatic,Benzine,88.0,12490
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,23491.0,3.0,Automatic,Benzine,88.0,12545
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Sedans,59897.0,3.0,Automatic,Diesel,66.0,13300
Renault Clio,Station wagon,20500.0,3.0,Automatic,Benzine,88.0,13250
Renault Clio,Compact,24700.0,1.0,Automatic,Benzine,87.0,13200
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Sedans,14610.0,3.0,Automatic,Benzine,88.0,13200
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Sedans,14000.0,2.0,Automatic,Diesel,66.0,13280
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,12000
Renault Clio,Sedans,41748.57692307692,2.0,Automatic,Diesel,66.0,12400
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,12000
Renault Clio,Sedans,10100.0,2.0,Automatic,Diesel,66.0,12000
Renault Clio,Sedans,55000.0,3.0,Automatic,Benzine,87.0,12000
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,12000
Renault Clio,Station wagon,37000.0,3.0,Automatic,Diesel,66.0,12000
Renault Clio,Sedans,27840.0,3.0,Automatic,Benzine,87.0,11999
Renault Clio,Compact,19100.0,3.0,Automatic,Benzine,87.0,11990
Renault Clio,Sedans,17890.0,3.0,Automatic,Benzine,88.0,11990
Renault Clio,Compact,93473.0,3.0,Automatic,Diesel,66.0,11950
Renault Clio,Station wagon,25500.0,3.0,Automatic,Diesel,66.0,11900
Renault Clio,Station wagon,120964.0,3.0,Automatic,Benzine,87.0,11900
Renault Clio,Sedans,29000.0,2.0,Automatic,Benzine,87.0,11900
Renault Clio,Sedans,73300.0,3.0,Automatic,Diesel,66.0,11990
Renault Clio,Sedans,75022.0,2.0,Automatic,Diesel,66.0,11900
Renault Clio,Sedans,35000.0,3.0,Automatic,Diesel,81.0,11800
Renault Clio,Sedans,23300.0,3.0,Automatic,Benzine,87.0,11750
Renault Clio,Sedans,46000.0,2.0,Automatic,Benzine,87.0,11890
Renault Clio,Sedans,19296.0,1.0,Automatic,Diesel,66.0,13490
Renault Clio,Compact,37600.0,3.0,Automatic,Benzine,87.0,13495
Renault Clio,Sedans,22914.0,3.0,Automatic,Diesel,66.0,13470
Renault Clio,Sedans,36200.0,3.0,Automatic,Diesel,66.0,13490
Renault Clio,Sedans,7.0,1.0,Automatic,Diesel,66.0,13400
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Sedans,12176.0,2.0,Automatic,Benzine,87.0,13450
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Station wagon,17547.0,3.0,Automatic,Benzine,87.0,13400
Renault Clio,Station wagon,45000.0,3.0,Automatic,Benzine,88.0,13445
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Compact,31356.0,2.0,Automatic,Benzine,87.0,13390
Renault Clio,Sedans,20000.0,1.0,Automatic,Diesel,66.0,11600
Renault Clio,Station wagon,17000.0,3.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,47000.0,2.0,Automatic,Benzine,88.0,11600
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Sedans,20000.0,3.0,Automatic,Benzine,87.0,12999
Renault Clio,Sedans,24043.0,1.0,Automatic,Benzine,87.0,12990
Renault Clio,Sedans,17557.0,1.0,Automatic,Diesel,66.0,12990
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Compact,20842.0,1.0,Automatic,Diesel,66.0,12990
Renault Clio,Sedans,19000.0,2.0,Automatic,Diesel,66.0,12980
Renault Clio,Station wagon,32713.0,2.0,Automatic,Diesel,66.0,11500
Renault Clio,Station wagon,4529.0,2.0,Automatic,Diesel,66.0,12960
Renault Clio,Station wagon,4529.0,2.0,Automatic,Diesel,66.0,12950
Renault Clio,Sedans,29790.0,2.0,Automatic,Diesel,66.0,12950
Renault Clio,Sedans,35000.0,3.0,Automatic,Benzine,87.0,12900
Renault Clio,Sedans,19000.0,2.0,Automatic,Benzine,87.0,12900
Renault Clio,Sedans,40327.0,2.0,Automatic,Diesel,66.0,12900
Renault Clio,Sedans,21904.0,2.0,Automatic,Benzine,87.0,12900
Renault Clio,Compact,21788.0,2.0,Automatic,Benzine,87.0,12860
Renault Clio,Sedans,26000.0,1.0,Automatic,Benzine,87.0,10500
Renault Clio,Compact,28916.0,2.0,Automatic,Benzine,88.0,12860
Renault Clio,Sedans,60000.0,3.0,Automatic,Diesel,66.0,12850
Renault Clio,Sedans,34732.0,2.0,Automatic,Diesel,66.0,12800
Renault Clio,Sedans,70000.0,3.0,Automatic,Diesel,66.0,10000
Renault Clio,Sedans,50601.0,3.0,Automatic,Diesel,66.0,10490
Renault Clio,Station wagon,80000.0,3.0,Automatic,Diesel,66.0,10000
Renault Clio,Station wagon,12000.0,2.0,Automatic,Diesel,66.0,9990
Renault Clio,Station wagon,42000.0,2.0,Automatic,Diesel,66.0,9999
Renault Clio,Sedans,51000.0,2.0,Automatic,Diesel,66.0,9900
Renault Clio,Compact,14230.0,3.0,Automatic,Diesel,66.0,9900
Renault Clio,Sedans,93968.0,3.0,Automatic,Diesel,66.0,9790
Renault Clio,Sedans,91000.0,3.0,Automatic,Diesel,66.0,9690
Renault Clio,Sedans,90000.0,3.0,Automatic,Diesel,66.0,9500
Renault Clio,Sedans,58000.0,3.0,Automatic,Diesel,66.0,9500
Renault Clio,Station wagon,93000.0,3.0,Automatic,Diesel,66.0,9500
Renault Clio,Sedans,89910.0,2.0,Automatic,Diesel,66.0,8900
Renault Clio,Sedans,125333.0,3.0,Automatic,Diesel,66.0,8699
Renault Clio,Sedans,133523.0,3.0,Automatic,Diesel,66.0,8350
Renault Clio,Sedans,23863.0,3.0,Automatic,Electric,55.0,8490
Renault Clio,Sedans,133523.0,3.0,Automatic,Diesel,66.0,8350
Renault Clio,Sedans,133523.0,3.0,Automatic,Diesel,66.0,8350
Renault Clio,Compact,63000.0,3.0,Automatic,Benzine,87.0,11400
Renault Clio,Sedans,63000.0,3.0,Automatic,Benzine,87.0,11400
Renault Clio,Sedans,28000.0,2.0,Automatic,Benzine,87.0,11300
Renault Clio,Sedans,67930.0,3.0,Automatic,Diesel,66.0,11206
Renault Clio,Sedans,48000.0,3.0,Automatic,Diesel,66.0,11000
Renault Clio,Sedans,38000.0,2.0,Automatic,Diesel,66.0,11000
Renault Clio,Sedans,60892.0,3.0,Automatic,Diesel,66.0,11390
Renault Clio,Sedans,50000.0,2.0,Automatic,Diesel,66.0,10990
Renault Clio,Sedans,15559.0,2.0,Automatic,Diesel,66.0,10990
Renault Clio,Station wagon,92000.0,3.0,Automatic,Diesel,66.0,10945
Renault Clio,Sedans,36600.0,3.0,Automatic,Benzine,88.0,10950
Renault Clio,Sedans,47000.0,2.0,Automatic,Diesel,66.0,10900
Renault Clio,Sedans,64103.0,3.0,Automatic,Diesel,66.0,10900
Renault Clio,Compact,51985.0,3.0,Automatic,Benzine,87.0,10800
Renault Clio,Station wagon,43000.0,3.0,Automatic,Diesel,66.0,10900
Renault Clio,Sedans,18035.130066815145,1.0,Automatic,Diesel,66.0,10800
Renault Clio,Sedans,34000.0,3.0,Automatic,Diesel,66.0,10590
Renault Clio,Sedans,34000.0,3.0,Automatic,Diesel,66.0,10700
Renault Clio,Sedans,78851.0,3.0,Automatic,Diesel,66.0,10500
Renault Clio,Station wagon,23000.0,2.0,Automatic,Diesel,66.0,10500
Renault Clio,Sedans,18199.0,1.0,Automatic,Benzine,87.0,15990
Renault Clio,Sedans,55800.0,3.0,Manual,Diesel,55.0,6490
Renault Clio,Sedans,56485.0,2.0,Manual,Diesel,55.0,7490
Renault Clio,Transporter,112000.0,3.0,Manual,Diesel,55.0,6490
Renault Clio,Sedans,26255.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,140000.0,3.0,Manual,Diesel,55.0,7500
Renault Clio,Sedans,19282.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,26255.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,20971.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,20971.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,76021.0,3.0,Manual,Diesel,67.0,7990
Renault Clio,Sedans,2880.0,2.0,Manual,LPG/CNG,53.0,7990
Renault Clio,Sedans,87030.0,3.0,Manual,Diesel,55.0,7990
Renault Clio,Sedans,23724.0,2.0,Manual,Benzine,54.0,8290
Renault Clio,Sedans,104171.0,3.0,Manual,Diesel,55.0,8290
Renault Clio,Sedans,80000.0,3.0,Manual,Diesel,55.0,8300
Renault Clio,Sedans,95000.0,3.0,Manual,Benzine,66.0,8200
Renault Clio,Station wagon,120000.0,3.0,Manual,Diesel,55.0,8299
Renault Clio,Transporter,39748.0,3.0,Manual,Diesel,56.0,8290
Renault Clio,Station wagon,29000.0,3.0,Manual,Diesel,55.0,8300
Renault Clio,Station wagon,50207.0,3.0,Manual,Diesel,66.0,8290
Renault Clio,Sedans,19700.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,30000.0,2.0,Manual,Diesel,66.0,8500
Renault Clio,Sedans,77000.0,2.0,Manual,LPG/CNG,66.0,8500
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,56111.0,3.0,Manual,Benzine,54.0,8500
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,39990.0,1.0,Manual,Benzine,55.0,8490
Renault Clio,Sedans,41820.0,2.0,Manual,Diesel,55.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,49178.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,38733.0,2.0,Manual,Diesel,55.0,8490
Renault Clio,Compact,43709.0,2.0,Manual,Benzine,55.0,8490
Renault Clio,Sedans,23110.0,2.0,Manual,Diesel,55.0,8490
Renault Clio,Compact,32481.0,2.0,Manual,Benzine,55.0,8490
Renault Clio,Compact,38046.0,2.0,Manual,Benzine,55.0,8490
Renault Clio,Compact,48597.0,3.0,Manual,Benzine,55.0,8490
Renault Clio,Station wagon,39170.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,69315.0,2.0,Manual,Diesel,55.0,8490
Renault Clio,Compact,49600.0,3.0,Manual,Diesel,66.0,8490
Renault Clio,Sedans,39148.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Compact,48648.0,2.0,Manual,Benzine,54.0,8500
Renault Clio,Compact,51490.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Compact,50100.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,42210.0,2.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,56118.0,2.0,Manual,Diesel,55.0,8490
Renault Clio,Sedans,52000.0,2.0,Manual,Diesel,55.0,8500
Renault Clio,Sedans,77000.0,3.0,Manual,Benzine,55.0,8499
Renault Clio,Sedans,76019.0,3.0,Manual,Diesel,55.0,8499
Renault Clio,Station wagon,93000.0,3.0,Manual,Diesel,55.0,8499
Renault Clio,Compact,37801.0,3.0,Manual,Diesel,66.0,8499
Renault Clio,Compact,45000.0,3.0,Manual,Diesel,66.0,8499
Renault Clio,Transporter,86213.0,3.0,Manual,Diesel,56.0,8490
Renault Clio,Station wagon,95000.0,3.0,Manual,Diesel,55.0,8490
Renault Clio,Sedans,33445.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,78680.0,3.0,Manual,Benzine,55.0,8490
Renault Clio,Sedans,25150.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,143258.0,3.0,Manual,Diesel,67.0,8490
Renault Clio,Sedans,83464.0,3.0,Manual,Diesel,55.0,8490
Renault Clio,Sedans,11658.0,2.0,Manual,Benzine,54.0,8490
Renault Clio,Sedans,99495.0,3.0,Manual,Diesel,56.0,8490
Renault Clio,Sedans,42208.0,3.0,Manual,Benzine,54.0,8490
Renault Clio,Station wagon,81630.0,3.0,Manual,Diesel,66.0,8480
Renault Clio,Sedans,49.0,1.0,Manual,Diesel,55.0,8480
Renault Clio,Station wagon,33000.0,1.0,Manual,Benzine,54.0,8480
Renault Clio,Sedans,122617.0,3.0,Manual,Diesel,55.0,8480
Renault Clio,Station wagon,87860.0,3.0,Manual,Diesel,66.0,8470
Renault Clio,Compact,84000.0,3.0,Manual,Diesel,55.0,8450
Renault Clio,Compact,84500.0,3.0,Manual,Diesel,55.0,8470
Renault Clio,Compact,84000.0,3.0,Manual,Diesel,55.0,8450
Renault Clio,Sedans,60000.0,3.0,Manual,Benzine,55.0,8450
Renault Clio,Sedans,84000.0,3.0,Manual,Diesel,55.0,8450
Renault Clio,Compact,112372.0,3.0,Manual,Benzine,66.0,8450
Renault Clio,Station wagon,54000.0,2.0,Manual,Benzine,54.0,8450
Renault Clio,Compact,84000.0,3.0,Manual,Diesel,55.0,8450
Renault Clio,Sedans,65372.0,2.0,Manual,Diesel,66.0,8490
Renault Clio,Compact,72049.0,3.0,Manual,Benzine,54.0,8450
Renault Clio,Sedans,84000.0,3.0,Manual,Diesel,55.0,8200
Renault Clio,Compact,25290.0,2.0,Manual,Benzine,54.0,8200
Renault Clio,Sedans,23300.0,3.0,Manual,Benzine,54.0,8199
Renault Clio,Sedans,115000.0,2.0,Manual,Diesel,55.0,8190
Renault Clio,Sedans,51304.0,2.0,Manual,Diesel,55.0,8150
Renault Clio,Transporter,44023.0,3.0,Manual,Diesel,56.0,8190
Renault Clio,Sedans,35774.0,2.0,Manual,Diesel,55.0,8150
Renault Clio,Station wagon,48260.0,3.0,Manual,Diesel,66.0,8190
Renault Clio,Sedans,33285.0,2.0,Manual,Diesel,55.0,8150
Renault Clio,Sedans,30012.0,2.0,Manual,Diesel,55.0,8150
Renault Clio,Sedans,29766.0,2.0,Manual,Diesel,55.0,8150
Renault Clio,Sedans,121226.0,3.0,Manual,Diesel,55.0,8150
Renault Clio,Sedans,121226.0,3.0,Manual,Diesel,55.0,8150
Renault Clio,Sedans,121226.0,3.0,Manual,Diesel,55.0,8150
Renault Clio,Sedans,121226.0,3.0,Manual,Diesel,55.0,8150
Renault Clio,Sedans,50052.0,2.0,Manual,Diesel,55.0,8100
Renault Clio,Sedans,48072.0,2.0,Manual,Diesel,55.0,8100
Renault Clio,Compact,61000.0,3.0,Manual,Diesel,55.0,8100
Renault Clio,Sedans,59679.0,2.0,Manual,Diesel,55.0,8080
Renault Clio,Sedans,84000.0,3.0,Manual,Benzine,54.0,8000
Renault Clio,Sedans,120500.0,3.0,Manual,Diesel,66.0,8000
Renault Clio,Sedans,84108.0,3.0,Manual,Benzine,66.0,7999
Renault Clio,Sedans,111645.0,3.0,Manual,Diesel,55.0,7999
Renault Clio,Station wagon,42780.0,3.0,Manual,Benzine,54.0,7999
Renault Clio,Sedans,32000.0,2.0,Manual,Benzine,54.0,7999
Renault Clio,Compact,88000.0,3.0,Manual,Diesel,55.0,7999
Renault Clio,Station wagon,110003.0,3.0,Manual,Diesel,66.0,7999
Renault Clio,Station wagon,72945.0,3.0,Manual,Diesel,66.0,7990
Renault Clio,Sedans,72573.0,3.0,Manual,Diesel,55.0,8400
Renault Clio,Sedans,85800.0,3.0,Manual,Diesel,66.0,7990
Renault Clio,Sedans,35305.0,3.0,Manual,Benzine,54.0,8400
Renault Clio,Sedans,54000.0,3.0,Manual,Diesel,66.0,8400
Renault Clio,Sedans,23000.0,2.0,Manual,Diesel,55.0,8400
Renault Clio,Sedans,35000.0,3.0,Manual,Benzine,66.0,8400
Renault Clio,Sedans,23000.0,2.0,Manual,Diesel,55.0,8400
Renault Clio,Sedans,50000.0,3.0,Manual,Benzine,55.0,8400
Renault Clio,Station wagon,39414.0,3.0,Manual,Diesel,55.0,8400
Renault Clio,Station wagon,32536.0,3.0,Manual,Diesel,55.0,8400
Renault Clio,Compact,95000.0,3.0,Manual,Diesel,55.0,8400
Renault Clio,Sedans,23000.0,2.0,Manual,Diesel,55.0,8400
Renault Clio,Sedans,66000.0,2.0,Manual,Diesel,55.0,8399
Renault Clio,Compact,26743.0,3.0,Manual,Benzine,54.0,8399
Renault Clio,Sedans,74000.0,3.0,Manual,Benzine,54.0,8380
Renault Clio,Sedans,106000.0,3.0,Manual,Diesel,55.0,7990
Renault Clio,Sedans,93921.0,3.0,Manual,Diesel,55.0,8390
Renault Clio,Sedans,45000.0,3.0,Manual,Diesel,55.0,8350
Renault Clio,Sedans,58356.0,3.0,Manual,Diesel,55.0,7990
Renault Clio,Compact,53000.0,2.0,Manual,Diesel,55.0,7990
Renault Clio,Compact,59000.0,3.0,Manual,Benzine,66.0,8350
Renault Clio,Sedans,52000.0,3.0,Manual,Diesel,55.0,7990
Renault Clio,Sedans,38329.0,3.0,Manual,Diesel,55.0,7990
Renault Clio,Transporter,59171.0,2.0,Manual,Diesel,56.0,7990
Renault Clio,Sedans,60632.0,2.0,Manual,Diesel,55.0,7990
Renault Clio,Sedans,45000.0,3.0,Manual,Benzine,54.0,8000
Renault Clio,Sedans,89000.0,3.0,Manual,Diesel,55.0,8000
Renault Clio,Sedans,34264.0,2.0,Manual,Diesel,55.0,7970
Renault Clio,Sedans,79980.0,3.0,Manual,Diesel,56.0,7980
Renault Clio,Compact,141600.0,3.0,Manual,Diesel,55.0,7970
Renault Clio,Sedans,47870.0,2.0,Manual,Diesel,55.0,7980
Renault Clio,Station wagon,51064.0,1.0,Manual,Diesel,66.0,7950
Renault Clio,Compact,81000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Sedans,37800.0,3.0,Manual,Benzine,55.0,7950
Renault Clio,Compact,93000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,81000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,93000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,48000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,48000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Sedans,86000.0,2.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,48000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Sedans,68900.0,3.0,Manual,Diesel,56.0,7950
Renault Clio,Sedans,68900.0,3.0,Manual,Diesel,56.0,7950
Renault Clio,Sedans,93000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Sedans,81000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Sedans,48000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,81000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Sedans,76000.0,2.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,93000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Sedans,107291.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,66000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,66000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Compact,66000.0,3.0,Manual,Diesel,55.0,7950
Renault Clio,Station wagon,126000.0,3.0,Manual,Diesel,66.0,7900
Renault Clio,Sedans,45206.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,89000.0,3.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,45206.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,45206.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Transporter,59000.0,3.0,Manual,Diesel,66.0,7900
Renault Clio,Sedans,45206.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,45206.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,91000.0,3.0,Manual,Benzine,54.0,7900
Renault Clio,Sedans,85300.0,3.0,Manual,Benzine,54.0,7900
Renault Clio,Sedans,45206.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,41000.0,2.0,Manual,Benzine,54.0,7900
Renault Clio,Sedans,82000.0,2.0,Manual,Diesel,55.0,7900
Renault Clio,Compact,98000.0,3.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,45000.0,3.0,Manual,Diesel,55.0,7900
Renault Clio,Sedans,26255.0,2.0,Manual,Diesel,55.0,7900
